Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QL","Livestock Primary","68","France","5417","Yield/Carcass Weight","1035","Meat, pig","2014","2014","hg/An","909","Fc","Calculated data"
"QL","Livestock Primary","68","France","5417","Yield/Carcass Weight","1035","Meat, pig","2015","2015","hg/An","922","Fc","Calculated data"
"QL","Livestock Primary","68","France","5417","Yield/Carcass Weight","1035","Meat, pig","2016","2016","hg/An","905","Fc","Calculated data"
"QL","Livestock Primary","68","France","5417","Yield/Carcass Weight","1035","Meat, pig","2017","2017","hg/An","895","Fc","Calculated data"
"QL","Livestock Primary","68","France","5510","Production","1035","Meat, pig","1961","1961","tonnes","1188000","","Official data"
"QL","Livestock Primary","68","France","5510","Production","1035","Meat, pig","1962","1962","tonnes","1275000","","Official data"
"QL","Livestock Primary","68","France","5510","Production","1035","Meat, pig","1963","1963","tonnes","1215000","","Official data"
"QL","Livestock Primary","68","France","5510","Production","1035","Meat, pig","1964","1964","tonnes","1230000","","Official data"
"QL","Livestock Primary","68","France","5510","Production","1035","Meat, pig","1965","1965","tonnes","1320000","","Official data"
"QL","Livestock Primary","68","France","5510","Production","1035","Meat, pig","1966","1966","tonnes","1301000","","Official data"
"QL","Livestock Primary","68","France","5510","Production","1035","Meat, pig","1967","1967","tonnes","1374000","","Official data"
"QL","Livestock Primary","68","France","5510","Production","1035","Meat, pig","1968","1968","tonnes","1401000","","Official data"
"QL","Livestock Primary","68","France","5510","Production","1035","Meat, pig","1969","1969","tonnes","1297000","","Official data"
"QL","Livestock Primary","68","France","5510","Production","1035","Meat, pig","1970","1970","tonnes","1375000","","Official data"
"QL","Livestock Primary","68","France","5510","Production","1035","Meat, pig","1971","1971","tonnes","1491000","","Official data"
"QL","Livestock Primary","68","France","5510","Production","1035","Meat, pig","1972","1972","tonnes","1533000","","Official data"
"QL","Livestock Primary","68","France","5510","Production","1035","Meat, pig","1973","1973","tonnes","1527000","","Official data"
"QL","Livestock Primary","68","France","5510","Production","1035","Meat, pig","1974","1974","tonnes","1546000","","Official data"
"QL","Livestock Primary","68","France","5510","Production","1035","Meat, pig","1975","1975","tonnes","1587000","","Official data"
"QL","Livestock Primary","68","France","5510","Production","1035","Meat, pig","1976","1976","tonnes","1614000","","Official data"
"QL","Livestock Primary","68","France","5510","Production","1035","Meat, pig","1977","1977","tonnes","1648000","","Official data"
"QL","Livestock Primary","68","France","5510","Production","1035","Meat, pig","1978","1978","tonnes","1727000","","Official data"
"QL","Livestock Primary","68","France","5510","Production","1035","Meat, pig","1979","1979","tonnes","1803000","","Official data"
"QL","Livestock Primary","68","France","5510","Production","1035","Meat, pig","1980","1980","tonnes","1803000","","Official data"
"QL","Livestock Primary","68","France","5510","Production","1035","Meat, pig","1981","1981","tonnes","1720000","","Official data"
"QL","Livestock Primary","68","France","5510","Production","1035","Meat, pig","1982","1982","tonnes","1675000","","Official data"
"QL","Livestock Primary","68","France","5510","Production","1035","Meat, pig","1983","1983","tonnes","1676000","","Official data"
"QL","Livestock Primary","68","France","5510","Production","1035","Meat, pig","1984","1984","tonnes","1684000","","Official data"
"QL","Livestock Primary","68","France","5510","Production","1035","Meat, pig","1985","1985","tonnes","1662000","","Official data"
"QL","Livestock Primary","68","France","5510","Production","1035","Meat, pig","1986","1986","tonnes","1677000","","Official data"
"QL","Livestock Primary","68","France","5510","Production","1035","Meat, pig","1987","1987","tonnes","1729000","","Official data"
"QL","Livestock Primary","68","France","5510","Production","1035","Meat, pig","1988","1988","tonnes","1852000","","Official data"
"QL","Livestock Primary","68","France","5510","Production","1035","Meat, pig","1989","1989","tonnes","1844000","","Official data"
"QL","Livestock Primary","68","France","5510","Production","1035","Meat, pig","1990","1990","tonnes","1726800","","Official data"
"QL","Livestock Primary","68","France","5510","Production","1035","Meat, pig","1991","1991","tonnes","1772700","","Official data"
"QL","Livestock Primary","68","France","5510","Production","1035","Meat, pig","1992","1992","tonnes","1903000","","Official data"
"QL","Livestock Primary","68","France","5510","Production","1035","Meat, pig","1993","1993","tonnes","2033900","","Official data"
"QL","Livestock Primary","68","France","5510","Production","1035","Meat, pig","1994","1994","tonnes","2116400","","Official data"
"QL","Livestock Primary","68","France","5510","Production","1035","Meat, pig","1995","1995","tonnes","2144000","","Official data"
"QL","Livestock Primary","68","France","5510","Production","1035","Meat, pig","1996","1996","tonnes","2161000","","Official data"
"QL","Livestock Primary","68","France","5510","Production","1035","Meat, pig","1997","1997","tonnes","2219000","","Official data"
"QL","Livestock Primary","68","France","5510","Production","1035","Meat, pig","1998","1998","tonnes","2328000","","Official data"
"QL","Livestock Primary","68","France","5510","Production","1035","Meat, pig","1999","1999","tonnes","2353000","","Official data"
"QL","Livestock Primary","68","France","5510","Production","1035","Meat, pig","2000","2000","tonnes","2312000","","Official data"
"QL","Livestock Primary","68","France","5510","Production","1035","Meat, pig","2001","2001","tonnes","2315200","","Official data"
"QL","Livestock Primary","68","France","5510","Production","1035","Meat, pig","2002","2002","tonnes","2346000","","Official data"
"QL","Livestock Primary","68","France","5510","Production","1035","Meat, pig","2003","2003","tonnes","2339000","","Official data"
"QL","Livestock Primary","68","France","5510","Production","1035","Meat, pig","2004","2004","tonnes","2292572","","Official data"
"QL","Livestock Primary","68","France","5510","Production","1035","Meat, pig","2005","2005","tonnes","2274000","","Official data"
"QL","Livestock Primary","68","France","5510","Production","1035","Meat, pig","2006","2006","tonnes","2010769","","Official data"
"QL","Livestock Primary","68","France","5510","Production","1035","Meat, pig","2007","2007","tonnes","2031200","","Official data"
"QL","Livestock Primary","68","France","5510","Production","1035","Meat, pig","2008","2008","tonnes","2274108","","Official data"
"QL","Livestock Primary","68","France","5510","Production","1035","Meat, pig","2009","2009","tonnes","2261593","","Official data"
"QL","Livestock Primary","68","France","5510","Production","1035","Meat, pig","2010","2010","tonnes","2254688","","Official data"
"QL","Livestock Primary","68","France","5510","Production","1035","Meat, pig","2011","2011","tonnes","2217368","","Official data"
"QL","Livestock Primary","68","France","5510","Production","1035","Meat, pig","2012","2012","tonnes","2161653","","Official data"
"QL","Livestock Primary","68","France","5510","Production","1035","Meat, pig","2013","2013","tonnes","2130578","","Official data"
"QL","Livestock Primary","68","France","5510","Production","1035","Meat, pig","2014","2014","tonnes","2120315","","Official data"
"QL","Livestock Primary","68","France","5510","Production","1035","Meat, pig","2015","2015","tonnes","2148452","","Official data"
"QL","Livestock Primary","68","France","5510","Production","1035","Meat, pig","2016","2016","tonnes","2185430","","Official data"
"QL","Livestock Primary","68","France","5510","Production","1035","Meat, pig","2017","2017","tonnes","2136276","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","68","France","5420","Yield","882","Milk, whole fresh cow","1961","1961","hg/An","26708","Fc","Calculated data"
"QL","Livestock Primary","68","France","5420","Yield","882","Milk, whole fresh cow","1962","1962","hg/An","26287","Fc","Calculated data"
"QL","Livestock Primary","68","France","5420","Yield","882","Milk, whole fresh cow","1963","1963","hg/An","28083","Fc","Calculated data"
"QL","Livestock Primary","68","France","5420","Yield","882","Milk, whole fresh cow","1964","1964","hg/An","27715","Fc","Calculated data"
"QL","Livestock Primary","68","France","5420","Yield","882","Milk, whole fresh cow","1965","1965","hg/An","28979","Fc","Calculated data"
"QL","Livestock Primary","68","France","5420","Yield","882","Milk, whole fresh cow","1966","1966","hg/An","29997","Fc","Calculated data"
"QL","Livestock Primary","68","France","5420","Yield","882","Milk, whole fresh cow","1967","1967","hg/An","30799","Fc","Calculated data"
"QL","Livestock Primary","68","France","5420","Yield","882","Milk, whole fresh cow","1968","1968","hg/An","32095","Fc","Calculated data"
"QL","Livestock Primary","68","France","5420","Yield","882","Milk, whole fresh cow","1969","1969","hg/An","32104","Fc","Calculated data"
"QL","Livestock Primary","68","France","5420","Yield","882","Milk, whole fresh cow","1970","1970","hg/An","32111","Fc","Calculated data"
"QL","Livestock Primary","68","France","5420","Yield","882","Milk, whole fresh cow","1971","1971","hg/An","32079","Fc","Calculated data"
"QL","Livestock Primary","68","France","5420","Yield","882","Milk, whole fresh cow","1972","1972","hg/An","33195","Fc","Calculated data"
"QL","Livestock Primary","68","France","5420","Yield","882","Milk, whole fresh cow","1973","1973","hg/An","33024","Fc","Calculated data"
"QL","Livestock Primary","68","France","5420","Yield","882","Milk, whole fresh cow","1974","1974","hg/An","32782","Fc","Calculated data"
"QL","Livestock Primary","68","France","5420","Yield","882","Milk, whole fresh cow","1975","1975","hg/An","32808","Fc","Calculated data"
"QL","Livestock Primary","68","France","5420","Yield","882","Milk, whole fresh cow","1976","1976","hg/An","32534","Fc","Calculated data"
"QL","Livestock Primary","68","France","5420","Yield","882","Milk, whole fresh cow","1977","1977","hg/An","33539","Fc","Calculated data"
"QL","Livestock Primary","68","France","5420","Yield","882","Milk, whole fresh cow","1978","1978","hg/An","34478","Fc","Calculated data"
"QL","Livestock Primary","68","France","5420","Yield","882","Milk, whole fresh cow","1979","1979","hg/An","35877","Fc","Calculated data"
"QL","Livestock Primary","68","France","5420","Yield","882","Milk, whole fresh cow","1980","1980","hg/An","37572","Fc","Calculated data"
"QL","Livestock Primary","68","France","5420","Yield","882","Milk, whole fresh cow","1981","1981","hg/An","37750","Fc","Calculated data"
"QL","Livestock Primary","68","France","5420","Yield","882","Milk, whole fresh cow","1982","1982","hg/An","38992","Fc","Calculated data"
"QL","Livestock Primary","68","France","5420","Yield","882","Milk, whole fresh cow","1983","1983","hg/An","39543","Fc","Calculated data"
"QL","Livestock Primary","68","France","5420","Yield","882","Milk, whole fresh cow","1984","1984","hg/An","40643","Fc","Calculated data"
"QL","Livestock Primary","68","France","5420","Yield","882","Milk, whole fresh cow","1985","1985","hg/An","41630","Fc","Calculated data"
"QL","Livestock Primary","68","France","5420","Yield","882","Milk, whole fresh cow","1986","1986","hg/An","43531","Fc","Calculated data"
"QL","Livestock Primary","68","France","5420","Yield","882","Milk, whole fresh cow","1987","1987","hg/An","44276","Fc","Calculated data"
"QL","Livestock Primary","68","France","5420","Yield","882","Milk, whole fresh cow","1988","1988","hg/An","46497","Fc","Calculated data"
"QL","Livestock Primary","68","France","5420","Yield","882","Milk, whole fresh cow","1989","1989","hg/An","46910","Fc","Calculated data"
"QL","Livestock Primary","68","France","5420","Yield","882","Milk, whole fresh cow","1990","1990","hg/An","47231","Fc","Calculated data"
"QL","Livestock Primary","68","France","5420","Yield","882","Milk, whole fresh cow","1991","1991","hg/An","47176","Fc","Calculated data"
"QL","Livestock Primary","68","France","5420","Yield","882","Milk, whole fresh cow","1992","1992","hg/An","49032","Fc","Calculated data"
"QL","Livestock Primary","68","France","5420","Yield","882","Milk, whole fresh cow","1993","1993","hg/An","49718","Fc","Calculated data"
"QL","Livestock Primary","68","France","5420","Yield","882","Milk, whole fresh cow","1994","1994","hg/An","50767","Fc","Calculated data"
"QL","Livestock Primary","68","France","5420","Yield","882","Milk, whole fresh cow","1995","1995","hg/An","52018","Fc","Calculated data"
"QL","Livestock Primary","68","France","5420","Yield","882","Milk, whole fresh cow","1996","1996","hg/An","52309","Fc","Calculated data"
